group	x	y
1	0.642327243155057	0.617529136723761
2	0.400708036791127	0.552171132497648
3	0.438155931063001	0.520724008922988
4	0.573298779227456	0.4879661175874
5	0.556443179279713	0.533439105776155
6	0.3697913993254	0.554628072062678
7	0.592335217663694	0.486200693675224
8	0.501855000001836	0.624046404102605
9	0.526438226224221	0.50036555412579
10	0.457151643112596	0.408674249005241
11	0.534689106116934	0.528095915817037
12	0.427931567498269	0.535189016832839
13	0.533617779448734	0.46863091860948
14	0.493983866271171	0.571493695855375
15	0.571259048303683	0.59522964427934
16	0.581396085206202	0.616777810961424
17	0.529385975758628	0.570198392557414
18	0.57678935864359	0.523310162488174
19	0.627084501229688	0.577713207819455
20	0.558268546653808	0.566514443189391
21	0.430055200472414	0.354151479376317
22	0.415134280196714	0.398093258088992
23	0.530216645111183	0.48316792773619
24	0.529385277977161	0.510008970368459
25	0.441522470123388	0.404614443759252
26	0.366895746626983	0.429629208759645
27	0.637229006562852	0.526854677375018
28	0.477080780717903	0.460724139967516
29	0.385690271424339	0.442208975811781
30	0.432201174801216	0.453299262225177
31	0.639353836979141	0.487985724287429
32	0.508877877624032	0.425119005916723
33	0.568683439707033	0.514361815560439
34	0.524126916769358	0.544011559169423
35	0.529034351546595	0.498545753648456
36	0.506856844444653	0.451630062927045
37	0.506433803580751	0.362375739940505
38	0.28171397840289	0.413313703191921
39	0.629477130199894	0.562840796125611
40	0.511412939820746	0.567837695039178
41	0.488471223729897	0.474526204085486
42	0.425377094236329	0.453924751515997
43	0.423688552062139	0.339737857402845
44	0.442794023573155	0.603245674034143
45	0.554408300707302	0.554097600238268
46	0.38166276605005	0.403494517367273
47	0.337894472514083	0.388419850454172
48	0.455606795279231	0.46040346636428
49	0.482707482575017	0.480265777586404
50	0.503212150408853	0.513885445618682
51	0.582193918423599	0.57507340354277
52	0.522731520629357	0.575551790620369
53	0.604656517193006	0.53222501838016
54	0.596776328765969	0.665645553002829
55	0.503232891253816	0.483378367742194
56	0.496908794293088	0.680081427360438
57	0.596597992315314	0.522098559891449
58	0.548525675380053	0.5673863758051
59	0.218788284762519	0.258626391880039
60	0.376956282937982	0.369460836888444
61	0.42674185339041	0.354515121978871
62	0.505475334054682	0.590658521707407
63	0.514695235282246	0.522023189412587
64	0.529915605126003	0.54373205501513
65	0.437275051022384	0.38773075760484
66	0.493424023368519	0.472407407394193
67	0.537110523203572	0.504224415595555
68	0.485892403283801	0.552658491840738
69	0.377042197110016	0.350966695323075
70	0.511229152745302	0.501686907949454
71	0.455705802045907	0.475676162410991
72	0.406078378410257	0.385151423193234
73	0.539089090701776	0.688232107829883
74	0.527896073419405	0.628015915233499
75	0.527735806268324	0.537513902941321
76	0.531589272882623	0.511830521899905
