x	y	label	showSelected	group
0.83751521393128	0.423899629781983	z	0.8	1
0.768701432450145	0.536336212806801	x	0.866666666666667	1
0.526214773897575	0.946318387494858	y	0.866666666666667	1
0.857644415316918	0.419329036976096	z	0.866666666666667	1
0.741550416627657	0.542277983454454	x	0.933333333333333	1
0.532300346409512	0.944947209653092	y	0.933333333333333	1
0.876369253815186	0.415672562731386	z	0.933333333333333	1
0.713463158880255	0.548219754102107	x	1	1
0.538385918921449	0.943576031811326	y	1	1
0.89275348750117	0.412016088486677	z	1	1
0.683971538245483	0.554618584030349	x	1.06666666666667	1
0.544939612395843	0.94220485396956	y	1.06666666666667	1
0.906797116374871	0.409273732803144	z	1.06666666666667	1
0.653543675685797	0.560560354678002	x	1.13333333333333	1
0.55102518490778	0.940833676127794	y	1.13333333333333	1
0.918968261398746	0.406531377119612	z	1.13333333333333	1
0.622179571201198	0.567416243886832	x	1.2	1
0.558046999344631	0.939462498286028	y	1.2	1
0.928798801610336	0.404703139997258	z	1.2	1
0.590347345754143	0.573815073815074	x	1.26666666666667	1
0.564600692819024	0.938091320444262	y	1.26666666666667	1
0.935820616047187	0.402874902874903	z	1.26666666666667	1
0.558515120307087	0.580670963023904	x	1.33333333333333	1
0.571622507255875	0.936720142602495	y	1.33333333333333	1
0.94096994663421	0.401960784313725	z	1.33333333333333	1
0.525746652935118	0.587526852232735	x	1.4	1
0.578644321692726	0.935348964760729	y	1.4	1
0.943778672408951	0.401503725033137	z	1.4	1
0.525746652935118	0.587526852232735	x	1.46666666666667	1
0.578644321692726	0.935348964760729	y	1.46666666666667	1
0.943778672408951	0.401503725033137	z	1.46666666666667	1
0.505149330587024	0.594839800722154	x	1.53333333333333	1
0.583325531317292	0.933520727638375	y	1.53333333333333	1
0.944246793371407	0.401046665752548	z	1.53333333333333	1
0.485020129201386	0.602609808492161	x	1.6	1
0.588006740941859	0.93169249051602	y	1.6	1
0.943310551446494	0.401503725033137	z	1.6	1
0.464422806853291	0.60992275698158	x	1.66666666666667	1
0.592687950566426	0.930321312674254	y	1.66666666666667	1
0.941906188559124	0.401960784313725	z	1.66666666666667	1
0.444293605467653	0.617235705471	x	1.73333333333333	1
0.597369160190994	0.928493075551899	y	1.73333333333333	1
0.939097462784384	0.402874902874903	z	1.73333333333333	1
0.424164404082015	0.624548653960419	x	1.8	1
0.602518490778017	0.926664838429544	y	1.8	1
0.935820616047187	0.404246080716669	z	1.8	1
0.404035202696377	0.631404543169249	x	1.86666666666667	1
0.607667821365041	0.92483660130719	y	1.86666666666667	1
0.93113940642262	0.406074317839024	z	1.86666666666667	1
0.404035202696377	0.631404543169249	x	1.93333333333333	1
0.607667821365041	0.92483660130719	y	1.93333333333333	1
0.93113940642262	0.406074317839024	z	1.93333333333333	1
0.432122460443779	0.63460395813337	x	2	1
0.599709765003277	0.923922482746012	y	2	1
0.937224978934557	0.406531377119612	z	2	1
0.460677839153637	0.637803373097491	x	2.06666666666667	1
0.591751708641513	0.923008364184835	y	2.06666666666667	1
0.941906188559124	0.406988436400201	z	2.06666666666667	1
0.489233217863496	0.641002788061612	x	2.13333333333333	1
0.582857410354836	0.922094245623657	y	2.13333333333333	1
0.944714914333864	0.40744549568079	z	2.13333333333333	1
0.517320475610898	0.644202203025732	x	2.2	1
0.573026870143245	0.920723067781891	y	2.2	1
0.945183035296321	0.40744549568079	z	2.2	1
0.5454077333583	0.647401617989853	x	2.26666666666667	1
0.563196329931654	0.919808949220714	y	2.26666666666667	1
0.944246793371407	0.40744549568079	z	2.26666666666667	1
0.573494991105702	0.650143973673386	x	2.33333333333333	1
0.55242954779515	0.918437771378948	y	2.33333333333333	1
0.941438067596667	0.406988436400201	z	2.33333333333333	1
0.60064600692819	0.653343388637506	x	2.4	1
0.541662765658646	0.91752365281777	y	2.4	1
0.937224978934557	0.406531377119612	z	2.4	1
0.627328901788222	0.656542803601627	x	2.46666666666667	1
0.529959741597229	0.916152474976004	y	2.46666666666667	1
0.930671285460163	0.406074317839024	z	2.46666666666667	1
0.653543675685797	0.659285159285159	x	2.53333333333333	1
0.518256717535811	0.914781297134238	y	2.53333333333333	1
0.922245108135942	0.405160199277846	z	2.53333333333333	1
0.679290328620916	0.662027514968691	x	2.6	1
0.506085572511937	0.913410119292472	y	2.6	1
0.912414567924352	0.40378902143608	z	2.6	1
0.703632618668664	0.664769870652224	x	2.66666666666667	1
0.493446306525606	0.912038941450706	y	2.66666666666667	1
0.901179664825391	0.402417843594314	z	2.66666666666667	1
0.727506787753956	0.667512226335756	x	2.73333333333333	1
0.480807040539275	0.91066776360894	y	2.73333333333333	1
0.887604156914147	0.401046665752548	z	2.73333333333333	1
0.749976593951877	0.669797522738699	x	2.8	1
0.468167774552945	0.909296585767174	y	2.8	1
0.873092407077989	0.399675487910782	z	2.8	1
0.771042037262429	0.672082819141643	x	2.86666666666667	1
0.455060387604157	0.907925407925408	y	2.86666666666667	1
0.856708173392005	0.397847250788427	z	2.86666666666667	1
0.791639359610524	0.674368115544586	x	2.93333333333333	1
0.441953000655369	0.906554230083642	y	2.93333333333333	1
0.83891957681865	0.395561954385484	z	2.93333333333333	1
0.810364198108791	0.676653411947529	x	3	1
0.428845613706582	0.904725992961287	y	3	1
0.819726617357925	0.393733717263129	z	3	1
0.827684673719689	0.678481649069884	x	3.06666666666667	1
0.416206347720251	0.903354815119521	y	3.06666666666667	1
0.799129295009831	0.391448420860186	z	3.06666666666667	1
0.843600786443217	0.680309886192239	x	3.13333333333333	1
0.403098960771463	0.901983637277755	y	3.13333333333333	1
0.777595730736822	0.388706065176653	z	3.13333333333333	1
0.858112536279375	0.682138123314594	x	3.2	1
0.390459694785133	0.900612459435989	y	3.2	1
0.754657803576444	0.38642076877371	z	3.2	1
0.870751802265706	0.68350930115636	x	3.26666666666667	1
0.377820428798802	0.899241281594223	y	3.26666666666667	1
0.730783634491153	0.383678413090178	z	3.26666666666667	1
0.870751802265706	0.68350930115636	x	3.33333333333333	1
0.377820428798802	0.899241281594223	y	3.33333333333333	1
0.730783634491153	0.383678413090178	z	3.33333333333333	1
0.860453141091658	0.67985282691165	x	3.4	1
0.388119089972849	0.902440696558344	y	3.4	1
0.749976593951877	0.390077243018419	z	3.4	1
0.848750117030241	0.676196352666941	x	3.46666666666667	1
0.39794963018444	0.905640111522464	y	3.46666666666667	1
0.769169553412602	0.396019013666072	z	3.46666666666667	1
0.83611085104391	0.672082819141643	x	3.53333333333333	1
0.40778017039603	0.908839526486585	y	3.53333333333333	1
0.787426270948413	0.401960784313725	z	3.53333333333333	1
0.822535343132666	0.667969285616344	x	3.6	1
0.417610710607621	0.912038941450706	y	3.6	1
0.804746746559311	0.40744549568079	z	3.6	1
0.807555472334051	0.662941633529869	x	3.66666666666667	1
0.426973129856755	0.914781297134238	y	3.66666666666667	1
0.821599101207752	0.412930207047854	z	3.66666666666667	1
0.79210748057298	0.657913981443393	x	3.73333333333333	1
0.436335549105889	0.917980712098359	y	3.73333333333333	1
0.83751521393128	0.41795785913433	z	3.73333333333333	1
0.775255125924539	0.652886329356918	x	3.8	1
0.445229847392566	0.920723067781891	y	3.8	1
0.852495084729894	0.422985511220805	z	3.8	1
0.757466529351184	0.646944558709265	x	3.86666666666667	1
0.454124145679244	0.923465423465423	y	3.86666666666667	1
0.866538713603595	0.427099044746104	z	3.86666666666667	1
0.738741690852917	0.641002788061612	x	3.93333333333333	1
0.462550323003464	0.926207779148955	y	3.93333333333333	1
0.88011422151484	0.43166963755199	z	3.93333333333333	1
0.719548731392192	0.63460395813337	x	4	1
0.470508379365228	0.928950134832488	y	4	1
0.892285366538714	0.4353261117967	z	4	1
0.699419530006554	0.628205128205128	x	4.06666666666667	1
0.478466435726992	0.93169249051602	y	4.06666666666667	1
0.903052148675218	0.43898258604141	z	4.06666666666667	1
0.678354086696002	0.621806298276886	x	4.13333333333333	1
0.485956371126299	0.933977786918963	y	4.13333333333333	1
0.913350809849265	0.44218200100553	z	4.13333333333333	1
0.656820522422994	0.614950409068056	x	4.2	1
0.49297818556315	0.936263083321907	y	4.2	1
0.922245108135942	0.444924356689063	z	4.2	1
0.634818837187529	0.607637460578637	x	4.26666666666667	1
0.499531879037543	0.938091320444262	y	4.26666666666667	1
0.930203164497706	0.447666712372595	z	4.26666666666667	1
0.612349030989608	0.600324512089218	x	4.33333333333333	1
0.50561745154948	0.940376616847205	y	4.33333333333333	1
0.9367568579721	0.449952008775538	z	4.33333333333333	1
0.58941110382923	0.593011563599799	x	4.4	1
0.511234903098961	0.94220485396956	y	4.4	1
0.94237430952158	0.451780245897893	z	4.4	1
0.58941110382923	0.593011563599799	x	4.46666666666667	1
0.511234903098961	0.94220485396956	y	4.46666666666667	1
0.94237430952158	0.451780245897893	z	4.46666666666667	1
0.567877539556221	0.609465697700992	x	4.53333333333333	1
0.516852354648441	0.938091320444262	y	4.53333333333333	1
0.946587398183691	0.448580830933772	z	4.53333333333333	1
0.546343975283213	0.625919831802185	x	4.6	1
0.522937927160378	0.933063668357786	y	4.6	1
0.949396123958431	0.446295534530829	z	4.6	1
0.524810411010205	0.641916906622789	x	4.66666666666667	1
0.529959741597229	0.92803601627131	y	4.66666666666667	1
0.950800486845801	0.444924356689063	z	4.66666666666667	1
0.503744967699654	0.657913981443393	x	4.73333333333333	1
0.537917797958993	0.922094245623657	y	4.73333333333333	1
0.951268607808258	0.444924356689063	z	4.73333333333333	1
0.482679524389102	0.673911056263997	x	4.8	1
0.545875854320757	0.915695415695416	y	4.8	1
0.950800486845801	0.445381415969651	z	4.8	1
0.461614081078551	0.689451071804013	x	4.86666666666667	1
0.555238273569891	0.909296585767174	y	4.86666666666667	1
0.948928002995974	0.446752593811417	z	4.86666666666667	1
0.441484879692913	0.704991087344028	x	4.93333333333333	1
0.564600692819024	0.901983637277755	y	4.93333333333333	1
0.945651156258777	0.449037890214361	z	4.93333333333333	1
0.421823799269731	0.719616984322867	x	5	1
0.574899353993072	0.894213629507747	y	5	1
0.941438067596667	0.452237305178482	z	5	1
0.40216271884655	0.734242881301705	x	5.06666666666667	1
0.585198015167119	0.886443621737739	y	5.06666666666667	1
0.936288737009643	0.45635083870378	z	5.06666666666667	1
0.383906001310739	0.748411718999954	x	5.13333333333333	1
0.59643291826608	0.877759495406554	y	5.13333333333333	1
0.92973504353525	0.460921431509667	z	5.13333333333333	1
0.365649283774927	0.761666438137026	x	5.2	1
0.608135942327497	0.869075369075369	y	5.2	1
0.922245108135942	0.46686320215732	z	5.2	1
0.348796929126486	0.774921157274098	x	5.26666666666667	1
0.620307087351372	0.859934183463595	y	5.26666666666667	1
0.913350809849265	0.473262032085562	z	5.26666666666667	1
0.332412695440502	0.787261757849993	x	5.33333333333333	1
0.632478232375246	0.850792997851821	y	5.33333333333333	1
0.903520269637675	0.480574980574981	z	5.33333333333333	1
0.316964703679431	0.79868823986471	x	5.4	1
0.645117498361577	0.841194752959459	y	5.4	1
0.89275348750117	0.488802047625577	z	5.4	1
0.302452953843273	0.809657662598839	x	5.46666666666667	1
0.658224885310364	0.831596508067096	y	5.46666666666667	1
0.881050463439753	0.497486173956762	z	5.46666666666667	1
0.289345566894486	0.81971296677179	x	5.53333333333333	1
0.671332272259152	0.821541203894145	y	5.53333333333333	1
0.868411197453422	0.507084418849125	z	5.53333333333333	1
0.276706300908155	0.828854152383564	x	5.6	1
0.684439659207939	0.811485899721194	y	5.6	1
0.855303810504635	0.517596782302665	z	5.6	1
0.265471397809194	0.837538278714749	x	5.66666666666667	1
0.698015167119184	0.801430595548243	y	5.66666666666667	1
0.840792060668477	0.528109145756204	z	5.66666666666667	1
0.255172736635147	0.845308286484757	x	5.73333333333333	1
0.711590675030428	0.790918232094703	y	5.73333333333333	1
0.825812189869862	0.539535627770922	z	5.73333333333333	1
0.255172736635147	0.845308286484757	x	5.8	1
0.711590675030428	0.790918232094703	y	5.8	1
0.825812189869862	0.539535627770922	z	5.8	1
0.248150922198296	0.853078294254765	x	5.86666666666667	1
0.722357457166932	0.779034690799397	y	5.86666666666667	1
0.813172923883532	0.553704465469171	z	5.86666666666667	1
0.242065349686359	0.859934183463595	x	5.93333333333333	1
0.733124239303436	0.766694090223502	y	5.93333333333333	1
0.800533657897201	0.568330362448009	z	5.93333333333333	1
0.236916019099335	0.865875954111248	x	6	1
0.74389102143994	0.753896430367019	y	6	1
0.787426270948413	0.582956259426848	z	6	1
0.233171051399682	0.870446546917135	x	6.06666666666667	1
0.755125924538901	0.741555829791124	y	6.06666666666667	1
0.773850763037169	0.598039215686274	z	6.06666666666667	1
0.229894204662485	0.874103021161845	x	6.13333333333333	1
0.766360827637862	0.72875816993464	y	6.13333333333333	1
0.760275255125925	0.61357923122629	z	6.13333333333333	1
0.228021720812658	0.876388317564788	x	6.2	1
0.777595730736822	0.716417569358746	y	6.2	1
0.746231626252224	0.629576306046894	z	6.2	1
0.226617357925288	0.877759495406554	x	6.26666666666667	1
0.788362512873327	0.703619909502262	y	6.26666666666667	1
0.732187997378523	0.645573380867498	z	6.26666666666667	1
0.226617357925288	0.877759495406554	x	6.33333333333333	1
0.799597415972287	0.691279308926368	y	6.33333333333333	1
0.718144368504822	0.661570455688103	z	6.33333333333333	1
0.228021720812658	0.876388317564788	x	6.4	1
0.810364198108791	0.678938708350473	y	6.4	1
0.704100739631121	0.677567530508707	z	6.4	1
0.229894204662485	0.874103021161845	x	6.46666666666667	1
0.821130980245295	0.667055167055167	y	6.46666666666667	1
0.69005711075742	0.693564605329311	z	6.46666666666667	1
0.233171051399682	0.870446546917135	x	6.53333333333333	1
0.831429641419343	0.655171625759861	y	6.53333333333333	1
0.676013481883719	0.709561680149915	z	6.53333333333333	1
0.237384140061792	0.865875954111248	x	6.6	1
0.84172830259339	0.643288084464555	y	6.6	1
0.661969853010018	0.72555875497052	z	6.6	1
0.242533470648816	0.859934183463595	x	6.66666666666667	1
0.852026963767438	0.631861602449838	y	6.66666666666667	1
0.647926224136317	0.741098770510535	z	6.66666666666667	1
0.248619043160753	0.853078294254765	x	6.73333333333333	1
0.861389383016572	0.620892179715709	y	6.73333333333333	1
0.634350716225073	0.756638786050551	z	6.73333333333333	1
0.255640857597603	0.844851227204168	x	6.8	1
0.870751802265706	0.610379816262169	y	6.8	1
0.620775208313828	0.772178801590566	z	6.8	1
0.263598913959367	0.835710041592394	x	6.86666666666667	1
0.88011422151484	0.600324512089218	y	6.86666666666667	1
0.607667821365041	0.786804698569404	z	6.86666666666667	1
0.272493212246044	0.825654737419443	x	6.93333333333333	1
0.88854039883906	0.590269207916267	y	6.93333333333333	1
0.594560434416253	0.801430595548243	z	6.93333333333333	1
0.282323752457635	0.814685314685315	x	7	1
0.896498455200824	0.581128022304493	y	7	1
0.581921168429922	0.815599433246492	z	7	1
0.293090534594139	0.80234471410942	x	7.06666666666667	1
0.904456511562588	0.572443895973308	y	7.06666666666667	1
0.570218144368505	0.829311211664153	z	7.06666666666667	1
0.293090534594139	0.80234471410942	x	7.13333333333333	1
0.904456511562588	0.572443895973308	y	7.13333333333333	1
0.570218144368505	0.829311211664153	z	7.13333333333333	1
0.283728115345005	0.814228255404726	x	7.2	1
0.897902818088194	0.580670963023904	y	7.2	1
0.580516805542552	0.816513551807669	z	7.2	1
0.274833817058328	0.824740618858266	x	7.26666666666667	1
0.890412882688887	0.589355089355089	y	7.26666666666667	1
0.591283587679056	0.802801773390009	z	7.26666666666667	1
0.266875760696564	0.834795923031217	x	7.33333333333333	1
0.883391068252036	0.598496274966863	y	7.33333333333333	1
0.602986611740474	0.789089994972348	z	7.33333333333333	1
0.259853946259714	0.843937108642991	x	7.4	1
0.875433011890273	0.608094519859226	y	7.4	1
0.614221514839435	0.77446409799351	z	7.4	1
0.25330025278532	0.851707116412999	x	7.46666666666667	1
0.867474955528509	0.618149824032177	y	7.46666666666667	1
0.625924538900852	0.759838201014671	z	7.46666666666667	1
0.247682801235839	0.858563005621829	x	7.53333333333333	1
0.859516899166745	0.628205128205128	y	7.53333333333333	1
0.638095683924726	0.745212304035833	z	7.53333333333333	1
0.242533470648816	0.864961835550071	x	7.6	1
0.851090721842524	0.638717491658668	y	7.6	1
0.6502668289486	0.730129347776406	z	7.6	1
0.238788502949162	0.869989487636546	x	7.66666666666667	1
0.842196423555847	0.649229855112208	y	7.66666666666667	1
0.662906094934931	0.714589332236391	z	7.66666666666667	1
0.235511656211965	0.874103021161845	x	7.73333333333333	1
0.83330212526917	0.660199277846337	y	7.73333333333333	1
0.675077239958805	0.699049316696375	z	7.73333333333333	1
0.232702930437225	0.876845376845377	x	7.8	1
0.824407826982492	0.671168700580465	y	7.8	1
0.687716505945136	0.68350930115636	z	7.8	1
0.231298567549855	0.87913067324832	x	7.86666666666667	1
0.815513528695815	0.682595182595183	y	7.86666666666667	1
0.700355771931467	0.667969285616344	z	7.86666666666667	1
0.230362325624941	0.880044791809498	x	7.93333333333333	1
0.806151109446681	0.6940216646099	y	7.93333333333333	1
0.712995037917798	0.652429270076329	z	7.93333333333333	1
0.230362325624941	0.880044791809498	x	8	1
0.796788690197547	0.705448146624617	y	8	1
0.725634303904129	0.636432195255725	z	8	1
0.231298567549855	0.878673613967732	x	8.06666666666667	1
0.787426270948413	0.716874628639334	y	8.06666666666667	1
0.73827356989046	0.620892179715709	z	8.06666666666667	1
0.233171051399682	0.876845376845377	x	8.13333333333333	1
0.778063851699279	0.72875816993464	y	8.13333333333333	1
0.750444714914334	0.605809223456282	z	8.13333333333333	1
0.235511656211965	0.873645961881256	x	8.2	1
0.769169553412602	0.740184651949358	y	8.2	1
0.763083980900665	0.590269207916267	z	8.2	1
0.235511656211965	0.873645961881256	x	8.26666666666667	1
0.769169553412602	0.740184651949358	y	8.26666666666667	1
0.763083980900665	0.590269207916267	z	8.26666666666667	1
0.237852261024249	0.866333013391837	x	8.33333333333333	1
0.764020222825578	0.758467023172905	y	8.33333333333333	1
0.769637674375059	0.566045066045066	z	8.33333333333333	1
0.240192865836532	0.857191827780063	x	8.4	1
0.758870892238554	0.775835275835276	y	8.4	1
0.776659488811909	0.541363864893277	z	8.4	1
0.243469712573729	0.846222405045934	x	8.46666666666667	1
0.754657803576444	0.792289409936469	y	8.46666666666667	1
0.783213182286303	0.517139723022076	z	8.46666666666667	1
0.246746559310926	0.833424745189451	x	8.53333333333333	1
0.749976593951877	0.807372366195896	y	8.53333333333333	1
0.790234996723153	0.492915581150875	z	8.53333333333333	1
0.250959647973036	0.818341788930024	x	8.6	1
0.746231626252224	0.821998263174734	y	8.6	1
0.796788690197547	0.469148498560263	z	8.6	1
0.255640857597603	0.801430595548243	x	8.66666666666667	1
0.74248665855257	0.834795923031217	y	8.66666666666667	1
0.803342383671941	0.446295534530829	z	8.66666666666667	1
0.260790188184627	0.783148224324695	x	8.73333333333333	1
0.739209811815373	0.846679464326523	y	8.73333333333333	1
0.809427956183878	0.423442570501394	z	8.73333333333333	1
0.266407639734107	0.763037615978792	x	8.8	1
0.736401086040633	0.857191827780063	y	8.8	1
0.815513528695815	0.401960784313725	z	8.8	1
0.272493212246044	0.741555829791124	x	8.86666666666667	1
0.734060481228349	0.865875954111248	y	8.86666666666667	1
0.821130980245295	0.380936057406646	z	8.86666666666667	1
0.279046905720438	0.718245806481101	x	8.93333333333333	1
0.731719876416066	0.873645961881256	y	8.93333333333333	1
0.826748431794776	0.360825449060743	z	8.93333333333333	1
0.285600599194832	0.6940216646099	x	9	1
0.729847392566239	0.879587732528909	y	9	1
0.832365883344256	0.342086018556607	z	9	1
0.293090534594139	0.668426344896933	x	9.06666666666667	1
0.728911150641326	0.884615384615385	y	9.06666666666667	1
0.837047092968823	0.324260706613648	z	9.06666666666667	1
0.30011234903099	0.641916906622789	x	9.13333333333333	1
0.727974908716412	0.887357740298917	y	9.13333333333333	1
0.84172830259339	0.307806572512455	z	9.13333333333333	1
0.308070405392753	0.614493349787467	x	9.2	1
0.727506787753956	0.889185977421271	y	9.2	1
0.8459413912555	0.292723616253028	z	9.2	1
0.316028461754517	0.586155674390968	x	9.26666666666667	1
0.727506787753956	0.889185977421271	y	9.26666666666667	1
0.849686358955154	0.279011837835367	z	9.26666666666667	1
0.323986518116281	0.557360939713881	x	9.33333333333333	1
0.727974908716412	0.887814799579505	y	9.33333333333333	1
0.852963205692351	0.267128296540061	z	9.33333333333333	1
0.331944574478045	0.527652086475616	x	9.4	1
0.728911150641326	0.884615384615385	y	9.4	1
0.856240052429548	0.256158873805933	z	9.4	1
0.340370751802266	0.497943233237351	x	9.46666666666667	1
0.729847392566239	0.880044791809498	y	9.46666666666667	1
0.858580657241831	0.247474747474747	z	9.46666666666667	1
0.348796929126486	0.468234379999086	x	9.53333333333333	1
0.731719876416066	0.874103021161845	y	9.53333333333333	1
0.860453141091658	0.240161798985328	z	9.53333333333333	1
0.357223106450707	0.438068467480232	x	9.6	1
0.733592360265893	0.866333013391837	y	9.6	1
0.862325624941485	0.234220028337675	z	9.6	1
0.365181162812471	0.408359614241967	x	9.66666666666667	1
0.736401086040633	0.857191827780063	y	9.66666666666667	1
0.863261866866398	0.230106494812377	z	9.66666666666667	1
0.365181162812471	0.408359614241967	x	9.73333333333333	1
0.736401086040633	0.857191827780063	y	9.73333333333333	1
0.863261866866398	0.230106494812377	z	9.73333333333333	1
0.342243235652092	0.393733717263129	x	9.8	1
0.727974908716412	0.852164175693587	y	9.8	1
0.860453141091658	0.228278257690022	z	9.8	1
0.319305308491714	0.379107820284291	x	9.86666666666667	1
0.718144368504822	0.845765345765346	y	9.86666666666667	1
0.857176294354461	0.226450020567668	z	9.86666666666667	1
0.297303623256249	0.36539604186663	x	9.93333333333333	1
0.707377586368318	0.838909456556515	y	9.93333333333333	1
0.853431326654808	0.224164724164724	z	9.93333333333333	1
0.276238179945698	0.351684263448969	x	10	1
0.694738320381987	0.831139448786508	y	10	1
0.849218237992697	0.220965309200603	z	10	1
0.255640857597603	0.338886603592486	x	10.0666666666667	1
0.681162812470743	0.822455322455322	y	10.0666666666667	1
0.844068907405674	0.218222953517071	z	10.0666666666667	1
0.236447898136879	0.326546003016591	x	10.1333333333333	1
0.666651062634585	0.813314136843548	y	10.1333333333333	1
0.83891957681865	0.214566479272362	z	10.1333333333333	1
0.218191180601067	0.315119521001874	x	10.2	1
0.650734949911057	0.803258832670597	y	10.2	1
0.832834004306713	0.210910005027652	z	10.2	1
0.200870704990169	0.304150098267745	x	10.2666666666667	1
0.633882595262616	0.792746469217057	y	10.2666666666667	1
0.826748431794776	0.206796471502354	z	10.2666666666667	1
0.184486471304185	0.293637734814205	x	10.3333333333333	1
0.616093998689261	0.78131998720234	y	10.3333333333333	1
0.819726617357925	0.202682937977056	z	10.3333333333333	1
0.169974721468027	0.284496549202432	x	10.4	1
0.597369160190994	0.769436445907034	y	10.4	1
0.812704802921075	0.198112345171169	z	10.4	1
0.156399213556783	0.275812422871246	x	10.4666666666667	1
0.578176200730269	0.757095845331139	y	10.4666666666667	1
0.805214867521768	0.193541752365282	z	10.4666666666667	1
0.144228068532909	0.268042415101239	x	10.5333333333333	1
0.557578878382174	0.744298185474656	y	10.5333333333333	1
0.797724932122461	0.188514100278806	z	10.5333333333333	1
0.133461286396405	0.261186525892408	x	10.6	1
0.536513435071623	0.731043466337584	y	10.6	1
0.78929875479824	0.18348644819233	z	10.6	1
0.124098867147271	0.255244755244755	x	10.6666666666667	1
0.514979870798614	0.717331687919923	y	10.6666666666667	1
0.781340698436476	0.178001736825266	z	10.6666666666667	1
0.116140810785507	0.25021710315828	x	10.7333333333333	1
0.49297818556315	0.703162850221674	y	10.7333333333333	1
0.772446400149799	0.172517025458202	z	10.7333333333333	1
0.109587117311113	0.246103569632981	x	10.8	1
0.470508379365228	0.688994012523424	y	10.8	1
0.764020222825578	0.167032314091138	z	10.8	1
0.104905907686546	0.243361213949449	x	10.8666666666667	1
0.448038573167306	0.674825174825175	y	10.8666666666667	1
0.754657803576444	0.161547602724073	z	10.8666666666667	1
0.101629060949349	0.241075917546506	x	10.9333333333333	1
0.425100646006928	0.660199277846337	y	10.9333333333333	1
0.745763505289767	0.15560583207642	z	10.9333333333333	1
0.0997565770995225	0.240161798985328	x	11	1
0.401694597884093	0.645573380867498	y	11	1
0.736401086040633	0.150121120709356	z	11	1
0.0997565770995225	0.240161798985328	x	11.0666666666667	1
0.378756670723715	0.63094748388866	y	11.0666666666667	1
0.727506787753956	0.144179350061703	z	11.0666666666667	1
0.0997565770995225	0.240161798985328	x	11.1333333333333	1
0.378756670723715	0.63094748388866	y	11.1333333333333	1
0.727506787753956	0.144179350061703	z	11.1333333333333	1
0.0997565770995225	0.241075917546506	x	11.2	1
0.385778485160566	0.607637460578637	y	11.2	1
0.729847392566239	0.135495223730518	z	11.2	1
0.0992884561370658	0.242447095388272	x	11.2666666666667	1
0.393268420559873	0.583870377988025	y	11.2666666666667	1
0.732187997378523	0.128182275241099	z	11.2666666666667	1
0.0988203351746091	0.243818273230038	x	11.3333333333333	1
0.40075835595918	0.560103295397413	y	11.3333333333333	1
0.734060481228349	0.122240504593446	z	11.3333333333333	1
0.0978840932496957	0.246103569632981	x	11.4	1
0.408248291358487	0.535879153526212	y	11.4	1
0.73546484411572	0.117669911787559	z	11.4	1
0.0969478513247823	0.248845925316514	x	11.4666666666667	1
0.415738226757794	0.511655011655012	y	11.4666666666667	1
0.73686920700309	0.114470496823438	z	11.4666666666667	1
0.0960116093998689	0.251588281000046	x	11.5333333333333	1
0.423696283119558	0.486973810503222	y	11.5333333333333	1
0.737337327965546	0.112185200420495	z	11.5333333333333	1
0.0950753674749555	0.254787695964167	x	11.6	1
0.431186218518865	0.462749668632021	y	11.6	1
0.737337327965546	0.111728141139906	z	11.6	1
0.0941391255500421	0.258444170208876	x	11.6666666666667	1
