group	x	y
1	0.664075279285764	0.612957992884566
2	0.442414836964739	0.543404925676934
3	0.416544960926481	0.525266343339064
4	0.418483649603181	0.520506169560044
5	0.42907584319388	0.560210001785535
6	0.357713174165015	0.557166752070311
7	0.494714893363056	0.506719169059629
8	0.404905755832279	0.64442382749554
9	0.62795184179277	0.479028761432799
10	0.506785169206605	0.398241951318288
11	0.498088934481965	0.535788778201353
12	0.441431789437267	0.53235145228341
13	0.402177612205046	0.49625786879053
14	0.610143899580246	0.547078423716309
15	0.570238802922537	0.595444086096544
16	0.548530157946868	0.623685785548554
17	0.609553007533449	0.553348363837506
18	0.510521485280998	0.537238775593163
19	0.566985068898896	0.59034529782459
20	0.509849100803226	0.576691557585693
21	0.36374929025733	0.368088087314628
22	0.347192059715499	0.412373796373339
23	0.570621362069178	0.474675401243824
24	0.591089092065119	0.497039660959195
25	0.487501168547882	0.394950341549096
26	0.475250090325739	0.406854587287078
27	0.484375963411613	0.558982325237274
28	0.486542328007787	0.458735450352349
29	0.333965850364058	0.453080751416925
30	0.459602314465137	0.447539912277031
31	0.446532303174494	0.528514209757006
32	0.47671236946657	0.431879761856472
33	0.521587242975629	0.524260800840968
34	0.665106285300769	0.514379597550322
35	0.476251612359511	0.509639973448385
36	0.366163042649005	0.481202002270249
37	0.398339759770166	0.385095649887719
38	0.308158967478064	0.407755323200181
39	0.660919100241446	0.556232118138147
40	0.488995725224278	0.572549491165444
41	0.436275765726796	0.485496985302276
42	0.374831094099711	0.464548838938502
43	0.384770263012927	0.347917956798952
44	0.612300084360625	0.567617786494412
45	0.565618274491027	0.551741414958317
46	0.412528791863572	0.397006895087728
47	0.352458337405214	0.385358722503498
48	0.444588107215556	0.462719445966096
49	0.558735947032887	0.464285619892104
50	0.605649522254979	0.492354491816533
51	0.57040226812095	0.577551849380865
52	0.499592451868015	0.580415310755126
53	0.653939000130056	0.52186650522964
54	0.551723125715871	0.675115128569133
55	0.56185431453429	0.471056935302829
56	0.494266368422643	0.680636829635183
57	0.560144890416964	0.529760510200925
58	0.585891660497794	0.559532549756631
59	0.326093673757439	0.236072246537051
60	0.422974417645234	0.359788445703601
61	0.473028826167643	0.344786224658028
62	0.528917239703343	0.58573134934385
63	0.534511618632093	0.5178580529322
64	0.535368771812481	0.54258587293445
65	0.436161122301309	0.387964890396419
66	0.439593216197038	0.483721916947236
67	0.491104561622968	0.513894248153377
68	0.555979676470082	0.53792709241203
69	0.354031890660541	0.35580315135673
70	0.522828668433905	0.499248846215561
71	0.307371860353218	0.506853956104034
72	0.434496681305464	0.379178279254211
73	0.653382604030789	0.664209153013463
74	0.449426628436845	0.644509134108126
75	0.480713853789244	0.547397283081478
76	0.585375950182469	0.50052528785062
77	0.503431817622942	0.491234915059541
78	0.635869988985132	0.533641500419684
79	0.353078140647115	0.559511614982072
80	0.466634280893683	0.378841020436707
81	0.607379547501081	0.591772646627728
82	0.627221605600309	0.49666508752373
83	0.464554917519266	0.598061109281194
84	0.381727666891435	0.470158882927641
85	0.463730965330128	0.505908930137649
86	0.521332791732423	0.413341044574735
87	0.457704754304988	0.56795192100391
88	0.375249441529102	0.517601372039257
89	0.599991048356241	0.442011764533937
90	0.542419360561731	0.506570717891448
91	0.555598301728236	0.611838712717298
92	0.469630390908413	0.45996480911068
93	0.552846927844732	0.556857596888923
94	0.538856920886383	0.455930666039057
95	0.652392615452667	0.506809998284866
96	0.484271839870261	0.506387508061676
97	0.436966584278146	0.45103894704547
98	0.21975657641448	0.366182617310285
99	0.44123051039657	0.434878704610466
100	0.416172416938348	0.457349259914622
