group	x	y
1	0.548470789646317	0.72385232826805
2	0.556879645886361	0.429809490089432
3	0.502218525115282	0.437309713597992
4	0.399574038286379	0.528704768840317
5	0.445093033211917	0.533420646950814
6	0.541934852715834	0.370154074432293
7	0.418603273890692	0.576046578775805
8	0.529595144132797	0.507275243383468
9	0.523147053618979	0.590500314494744
10	0.451899611353267	0.460697369761027
11	0.483168635523771	0.546554929760065
12	0.528553023500216	0.444773688065343
13	0.403437008215528	0.486977285607608
14	0.583725516593669	0.578147656889398
15	0.536953495105424	0.623822165598496
16	0.536544668897553	0.627544849657166
17	0.561347876503286	0.603593286910288
18	0.459799534815721	0.581753841575603
19	0.490152060791901	0.658688882744131
20	0.500093050103316	0.579627777292799
21	0.371587469279715	0.362410749094892
22	0.403626064374121	0.356091019663252
23	0.485344581273209	0.563154814362364
24	0.512643771297566	0.578955585364028
25	0.450503977031571	0.439529438203381
26	0.507263440098821	0.38599427168687
27	0.415080665772211	0.615619645290183
28	0.467017814083381	0.480613968525533
29	0.445883702739649	0.340604869257073
30	0.477705106947524	0.433597793946072
31	0.371588371631324	0.589777561928468
32	0.419574948813879	0.489932111200597
33	0.463159636684749	0.578249178773519
34	0.569721980548906	0.617204863654963
35	0.457346718141638	0.52463155571213
36	0.392951613130415	0.446657766705999
37	0.345716047518558	0.436226880871307
38	0.477874450567656	0.244719323988286
39	0.517587084961031	0.698048007357529
40	0.520458543215811	0.536247121757606
41	0.448715313901747	0.470476469450231
42	0.447021886664639	0.391147061024287
43	0.374311881765451	0.36310834344759
44	0.636994364403647	0.550096865519025
45	0.517105432748	0.598127796435504
46	0.454533369391649	0.361904963847221
47	0.445578964442471	0.298922299792116
48	0.462264677674211	0.446110328606215
49	0.506945933680365	0.522115859563334
50	0.537043360255509	0.567205155508861
51	0.516715750749792	0.626436387400787
52	0.523325100716952	0.551387360609573
53	0.508712640297597	0.668313791312396
54	0.561956597873834	0.653637473099332
55	0.498043325235854	0.539459526168992
56	0.607879589584629	0.558580305763675
57	0.467692589586641	0.618014251367105
58	0.538116013268255	0.60642039143846
59	0.417628181778434	0.164078799574716
60	0.438492633389102	0.35377270511597
61	0.419208118928574	0.408539013757796
62	0.556160864176761	0.555818480846252
63	0.506155484602506	0.546331031022652
64	0.512176708323221	0.563848247333015
65	0.420220665955858	0.409018313610949
66	0.44567570802941	0.475014892706756
67	0.462539322696394	0.538716368193175
68	0.553246077568928	0.543020813165733
69	0.397200031282056	0.318204408505991
70	0.48951892025383	0.533040460309788
71	0.415631849865434	0.389498153458172
72	0.436495785644468	0.384609446295558
73	0.654200337183058	0.662430963772173
74	0.535160683287775	0.547276489035045
75	0.48654732804697	0.536303579602103
76	0.510190119819011	0.578541945301641
77	0.515310885722769	0.482710850681938
78	0.52206728993717	0.648403556793598
79	0.502362713163269	0.403692045821169
80	0.409319854990462	0.441602142729899
81	0.566142247541239	0.631433921091488
82	0.445573640544942	0.676370528918776
83	0.465470075065055	0.584585585037795
84	0.458850157413576	0.392345854237466
85	0.544527925493152	0.429049934726859
86	0.471314880205479	0.47120346080583
87	0.471612096672137	0.545087208387759
88	0.358911533632402	0.519517087700303
89	0.452823155552429	0.593276344391008
90	0.520422007657027	0.531192301757979
91	0.531230746317482	0.628930005742318
92	0.425843760644949	0.502204658640016
93	0.587804972287399	0.525261897681959
94	0.503929179403343	0.497291335272827
95	0.526347411127254	0.637167551567386
96	0.528771485785276	0.464626168637557
97	0.492242355858667	0.400579346750729
98	0.387800301355271	0.200344743027099
99	0.405597262926326	0.469509608654393
100	0.475822333948617	0.400199628380246
101	0.603573805451562	0.550603636688531
102	0.42286677227605	0.319637529948696
103	0.539415403246195	0.584086837681695
104	0.467614133044765	0.584439765170546
105	0.446012413454333	0.450543050097878
106	0.705884602039217	0.644151028193896
107	0.547202762231114	0.640375178241336
108	0.505295845824414	0.427697277987409
109	0.406258304623747	0.528315082000685
110	0.621484101837439	0.602830467545333
111	0.460079564767868	0.481803983504954
112	0.514682262403123	0.511594332956168
113	0.435179287085649	0.426399634517325
114	0.519424784902893	0.620072888163325
115	0.428083544867163	0.591712381477108
116	0.41804120042229	0.364895785315976
117	0.51361325289599	0.492722255197853
118	0.481129240776263	0.479077612348294
119	0.536347280095475	0.683326908016086
120	0.445958631671676	0.398992399946646
121	0.490479014980014	0.534944139567738
122	0.570384204372927	0.44497083213665
123	0.589607138297888	0.486682463126594
124	0.499581072774893	0.469217072370623
125	0.365930482211141	0.480998834658998
126	0.528763285342484	0.424109334469202
127	0.332533656096736	0.403698025688012
128	0.425475776076376	0.434331585649903
129	0.436631795506441	0.598595745587324
130	0.497901341928889	0.36947951461629
131	0.309866409390272	0.422300447509895
132	0.491854645305194	0.43801678914572
133	0.537373569563598	0.518135365004703
134	0.464586690492299	0.472595764678663
135	0.503900724863654	0.567624582163044
136	0.565514131430486	0.69482595921695
137	0.536432035629176	0.533818170679515
138	0.507932280437923	0.507837424560893
139	0.663085410121076	0.646360781108547
140	0.60011743670823	0.489595776123773
141	0.436076425764494	0.45163828996973
142	0.511866414711816	0.468401253946738
143	0.476820083232203	0.414846030468188
144	0.494147168757994	0.532607914373802
145	0.587157238496469	0.51347541738729
146	0.561187372274537	0.515990007473493
147	0.457371089120916	0.486865220492007
148	0.565839918423194	0.588644680482971
149	0.428067541416853	0.383676720970516
150	0.507218294187516	0.3667190133796
151	0.40390457431201	0.480875916579011
152	0.477138514469453	0.411419359255838
153	0.456290307912682	0.594570975558113
154	0.558953490947506	0.437696482638127
155	0.625389797946551	0.502070776571105
156	0.567284269069875	0.555339382903371
157	0.480198387017208	0.480630050815851
158	0.475798782800481	0.375680427524402
159	0.495592718675738	0.515906168864428
160	0.438402166060622	0.374008055580008
161	0.48152592149895	0.539709534497413
162	0.565596332182631	0.546671840046159
163	0.404195790288212	0.654616190271354
164	0.453164908565527	0.502661380883761
165	0.426625766951302	0.48471775258343
166	0.560677757990292	0.547933267995956
167	0.449883538666682	0.427429863171666
168	0.521697076119411	0.55012349342465
169	0.479882407567707	0.353430915834758
170	0.567207967291783	0.606519895934641
171	0.518538029277026	0.436142524693613
172	0.603502882022574	0.582544432294229
173	0.563699630830093	0.508317643396182
174	0.43174898981931	0.591647690269087
175	0.602043579476323	0.556128324263277
176	0.490678015743506	0.604123981409201
177	0.495663455982148	0.491895400263426
178	0.451078909927561	0.452997227940929
179	0.388293315086333	0.33448905276063
180	0.550160466236927	0.463020420654678
181	0.554633087576614	0.532222807228119
182	0.564101109487819	0.668549048218378
183	0.43716246485093	0.572817355471918
184	0.511061133495637	0.518491005901425
185	0.417090499258928	0.445955509317784
186	0.418473763559255	0.362354955155808
187	0.526080366614845	0.457236552181414
188	0.484297646172811	0.509636856579571
189	0.48637468196311	0.44729398585574
190	0.432308240470865	0.352665764902103
191	0.500196248503156	0.441655598084703
192	0.406358287914219	0.465404406314772
193	0.548614246945416	0.500806561086997
194	0.418700008497639	0.465066118938227
195	0.437039393866025	0.573289093559594
196	0.432610111834032	0.471112457670845
197	0.35898575557188	0.341743848423079
198	0.428564813788129	0.499172297097589
199	0.557012470222496	0.569918995385268
200	0.526987905291065	0.670620075261968
201	0.449100625434528	0.519149900083734
202	0.495452134722389	0.375090399347105
203	0.421975081426924	0.480543992084388
204	0.458655180383605	0.492367527504649
205	0.460252402406759	0.45224353327916
206	0.489873784762674	0.372194475659461
207	0.52318686357605	0.67615756509821
208	0.445583966521936	0.364277661085218
209	0.410388342260927	0.240898205519185
210	0.505723989720379	0.571362138069589
211	0.427017299404078	0.498644576512894
212	0.475692164554922	0.44854927773125
213	0.520721537869307	0.49550698766736
214	0.445203812739241	0.53635901044526
215	0.523396360101808	0.481357656907996
216	0.60506222402721	0.635921899499158
217	0.451203588507738	0.442049275436138
218	0.433845898871572	0.509693075957796
219	0.542755284643669	0.486715215473169
220	0.438351394545257	0.415110535201461
221	0.594796689700056	0.603624207239767
222	0.497995935633433	0.374884531356556
223	0.40970931975727	0.621637691234554
224	0.518295523685766	0.395533008447029
225	0.485803754833662	0.490689588610448
226	0.537263670197599	0.525830831268096
227	0.3776140102925	0.516413265407724
228	0.367148532567113	0.424295525559027
229	0.471335400221104	0.342378368984088
230	0.533866556939293	0.61920210330372
231	0.469801598776074	0.523697053317182
232	0.470884350526178	0.59984696329758
233	0.616055402962948	0.571267979943284
234	0.336555045087253	0.485621655411767
235	0.502629961178249	0.766849303626638
236	0.470153783199545	0.555699628699607
237	0.482598175063272	0.418503959174234
238	0.399826241636981	0.453595096490252
239	0.534053540866856	0.572166508499545
240	0.408209964724658	0.397827706281208
241	0.435589599862516	0.538863415063659
242	0.41560873717092	0.490111059234849
243	0.507209721728906	0.492436494157476
244	0.493785582894038	0.604894647084807
245	0.461078312615502	0.41999734237529
246	0.493702137677032	0.565190361734632
247	0.496583641850258	0.442211135851705
248	0.62841314766311	0.661537104769409
249	0.403585357906766	0.435773072387135
250	0.410521333611682	0.244576967818311
251	0.622936085515577	0.651927678949793
252	0.466840821285449	0.407167908244728
253	0.566707047372869	0.475351895785647
254	0.426041963084092	0.298766873719123
255	0.409618011716663	0.453687640223387
256	0.51606932594691	0.37369068689039
257	0.465723581469917	0.487399859485002
258	0.394200700867967	0.304059598971223
259	0.426672391308026	0.401470971739255
260	0.485224071445763	0.511260140722607
261	0.58009478489943	0.475386201913577
262	0.539291236565362	0.551510343159598
263	0.706335767954826	0.698937715519075
264	0.48974234427229	0.492761216944894
265	0.484907128440454	0.459047115888859
266	0.39350765627519	0.254195567907581
267	0.524934374599302	0.485134647492057
268	0.329116488526182	0.522466338895056
269	0.588245368880469	0.663160603334453
270	0.491702516226522	0.662163995980837
271	0.679177285217437	0.662214493156576
272	0.487636708595111	0.420856856749597
273	0.482458479531802	0.372637761933325
274	0.380344943103504	0.373425528153788
275	0.447455505546287	0.480221245179811
276	0.448711876395252	0.338061174353623
277	0.351739801575281	0.433309087692648
278	0.336091178057891	0.43157023258482
279	0.511326265910406	0.440340963990598
280	0.3942939559072	0.524708231629483
