x	xend	y	yend	showSelected
0.486424492088756	0.954545454545455	0.497486173956762	0.497486173956762	0
0.486424492088756	0.486424492088756	0.497486173956762	0.954545454545454	0
0.486424492088756	0.486424492088756	0.497486173956762	0.497486173956762	0
0.486424492088756	0.953141091658084	0.497486173956762	0.497943233237351	0.0666666666666667
0.486424492088756	0.486892613051212	0.497486173956762	0.954545454545454	0.0666666666666667
0.486424492088756	0.519661080423181	0.497486173956762	0.490630284747932	0.0666666666666667
0.486424492088756	0.949864244920888	0.497486173956762	0.49840029251794	0.133333333333333
0.486424492088756	0.487360734013669	0.497486173956762	0.954545454545454	0.133333333333333
0.486424492088756	0.552897668757607	0.497486173956762	0.483317336258513	0.133333333333333
0.486424492088756	0.943778672408951	0.497486173956762	0.499771470359706	0.2
0.486424492088756	0.488765096901039	0.497486173956762	0.954088395264866	0.2
0.486424492088756	0.585666136129576	0.497486173956762	0.476461447049682	0.2
0.486424492088756	0.935820616047187	0.497486173956762	0.50159970748206	0.266666666666667
0.486424492088756	0.490637580750866	0.497486173956762	0.953631335984277	0.266666666666667
0.486424492088756	0.617966482539088	0.497486173956762	0.470062617121441	0.266666666666667
0.486424492088756	0.925053833910683	0.497486173956762	0.503427944604415	0.333333333333333
0.486424492088756	0.492510064600693	0.497486173956762	0.953174276703688	0.333333333333333
0.486424492088756	0.649330587023687	0.497486173956762	0.46320672791261	0.333333333333333
0.486424492088756	0.912414567924352	0.497486173956762	0.506170300287947	0.4
0.486424492088756	0.495318790375433	0.497486173956762	0.9527172174231	0.4
0.486424492088756	0.680226570545829	0.497486173956762	0.456807897984369	0.4
0.486424492088756	0.897902818088194	0.497486173956762	0.509369715252068	0.466666666666667
0.486424492088756	0.49859563711263	0.497486173956762	0.951803098861922	0.466666666666667
0.486424492088756	0.709718191180601	0.497486173956762	0.450409068056127	0.466666666666667
0.486424492088756	0.880582342477296	0.497486173956762	0.513026189496778	0.533333333333333
0.486424492088756	0.502340604812284	0.497486173956762	0.951346039581334	0.533333333333333
0.486424492088756	0.73827356989046	0.497486173956762	0.444467297408474	0.533333333333333
0.486424492088756	0.861857503979028	0.497486173956762	0.517139723022076	0.6
0.486424492088756	0.506553693474394	0.497486173956762	0.950431921020156	0.6
0.486424492088756	0.765424585712948	0.497486173956762	0.43898258604141	0.6
0.486424492088756	0.841260181630934	0.497486173956762	0.521253256547374	0.666666666666667
0.486424492088756	0.510766782136504	0.497486173956762	0.949517802458979	0.666666666666667
0.486424492088756	0.791171238648067	0.497486173956762	0.433497874674345	0.666666666666667
0.486424492088756	0.818790375433012	0.497486173956762	0.52628090863385	0.733333333333333
0.486424492088756	0.515916112723528	0.497486173956762	0.948603683897802	0.733333333333333
0.486424492088756	0.815045407733358	0.497486173956762	0.42847022258787	0.733333333333333
0.486424492088756	0.794448085385264	0.497486173956762	0.531308560720325	0.8
0.486424492088756	0.521065443310551	0.497486173956762	0.947232506056035	0.8
0.486424492088756	0.83751521393128	0.497486173956762	0.423899629781983	0.8
0.486424492088756	0.768701432450145	0.497486173956762	0.536336212806801	0.866666666666667
0.486424492088756	0.526214773897575	0.497486173956762	0.946318387494858	0.866666666666667
0.486424492088756	0.857644415316918	0.497486173956762	0.419329036976096	0.866666666666667
0.486424492088756	0.741550416627657	0.497486173956762	0.542277983454454	0.933333333333333
0.486424492088756	0.532300346409512	0.497486173956762	0.944947209653092	0.933333333333333
0.486424492088756	0.876369253815186	0.497486173956762	0.415672562731386	0.933333333333333
0.486424492088756	0.713463158880255	0.497486173956762	0.548219754102107	1
0.486424492088756	0.538385918921449	0.497486173956762	0.943576031811326	1
0.486424492088756	0.89275348750117	0.497486173956762	0.412016088486677	1
0.486424492088756	0.683971538245483	0.497486173956762	0.554618584030349	1.06666666666667
0.486424492088756	0.544939612395843	0.497486173956762	0.94220485396956	1.06666666666667
0.486424492088756	0.906797116374871	0.497486173956762	0.409273732803144	1.06666666666667
0.486424492088756	0.653543675685797	0.497486173956762	0.560560354678002	1.13333333333333
0.486424492088756	0.55102518490778	0.497486173956762	0.940833676127794	1.13333333333333
0.486424492088756	0.918968261398746	0.497486173956762	0.406531377119612	1.13333333333333
0.486424492088756	0.622179571201198	0.497486173956762	0.567416243886832	1.2
0.486424492088756	0.558046999344631	0.497486173956762	0.939462498286028	1.2
0.486424492088756	0.928798801610336	0.497486173956762	0.404703139997258	1.2
0.486424492088756	0.590347345754143	0.497486173956762	0.573815073815074	1.26666666666667
0.486424492088756	0.564600692819024	0.497486173956762	0.938091320444262	1.26666666666667
0.486424492088756	0.935820616047187	0.497486173956762	0.402874902874903	1.26666666666667
0.486424492088756	0.558515120307087	0.497486173956762	0.580670963023904	1.33333333333333
0.486424492088756	0.571622507255875	0.497486173956762	0.936720142602495	1.33333333333333
0.486424492088756	0.94096994663421	0.497486173956762	0.401960784313725	1.33333333333333
0.486424492088756	0.525746652935118	0.497486173956762	0.587526852232735	1.4
0.486424492088756	0.578644321692726	0.497486173956762	0.935348964760729	1.4
0.486424492088756	0.943778672408951	0.497486173956762	0.401503725033137	1.4
0.486424492088756	0.525746652935118	0.497486173956762	0.587526852232735	1.46666666666667
0.486424492088756	0.578644321692726	0.497486173956762	0.935348964760729	1.46666666666667
0.486424492088756	0.943778672408951	0.497486173956762	0.401503725033137	1.46666666666667
0.486424492088756	0.505149330587024	0.497486173956762	0.594839800722154	1.53333333333333
0.486424492088756	0.583325531317292	0.497486173956762	0.933520727638375	1.53333333333333
0.486424492088756	0.944246793371407	0.497486173956762	0.401046665752548	1.53333333333333
0.486424492088756	0.485020129201386	0.497486173956762	0.602609808492161	1.6
0.486424492088756	0.588006740941859	0.497486173956762	0.93169249051602	1.6
0.486424492088756	0.943310551446494	0.497486173956762	0.401503725033137	1.6
0.486424492088756	0.464422806853291	0.497486173956762	0.60992275698158	1.66666666666667
0.486424492088756	0.592687950566426	0.497486173956762	0.930321312674254	1.66666666666667
0.486424492088756	0.941906188559124	0.497486173956762	0.401960784313725	1.66666666666667
0.486424492088756	0.444293605467653	0.497486173956762	0.617235705471	1.73333333333333
0.486424492088756	0.597369160190994	0.497486173956762	0.928493075551899	1.73333333333333
0.486424492088756	0.939097462784384	0.497486173956762	0.402874902874903	1.73333333333333
0.486424492088756	0.424164404082015	0.497486173956762	0.624548653960419	1.8
0.486424492088756	0.602518490778017	0.497486173956762	0.926664838429544	1.8
0.486424492088756	0.935820616047187	0.497486173956762	0.404246080716669	1.8
0.486424492088756	0.404035202696377	0.497486173956762	0.631404543169249	1.86666666666667
0.486424492088756	0.607667821365041	0.497486173956762	0.92483660130719	1.86666666666667
0.486424492088756	0.93113940642262	0.497486173956762	0.406074317839024	1.86666666666667
0.486424492088756	0.404035202696377	0.497486173956762	0.631404543169249	1.93333333333333
0.486424492088756	0.607667821365041	0.497486173956762	0.92483660130719	1.93333333333333
0.486424492088756	0.93113940642262	0.497486173956762	0.406074317839024	1.93333333333333
0.486424492088756	0.432122460443779	0.497486173956762	0.63460395813337	2
0.486424492088756	0.599709765003277	0.497486173956762	0.923922482746012	2
0.486424492088756	0.937224978934557	0.497486173956762	0.406531377119612	2
0.486424492088756	0.460677839153637	0.497486173956762	0.637803373097491	2.06666666666667
0.486424492088756	0.591751708641513	0.497486173956762	0.923008364184835	2.06666666666667
0.486424492088756	0.941906188559124	0.497486173956762	0.406988436400201	2.06666666666667
0.486424492088756	0.489233217863496	0.497486173956762	0.641002788061612	2.13333333333333
0.486424492088756	0.582857410354836	0.497486173956762	0.922094245623657	2.13333333333333
0.486424492088756	0.944714914333864	0.497486173956762	0.40744549568079	2.13333333333333
0.486424492088756	0.517320475610898	0.497486173956762	0.644202203025732	2.2
0.486424492088756	0.573026870143245	0.497486173956762	0.920723067781891	2.2
0.486424492088756	0.945183035296321	0.497486173956762	0.40744549568079	2.2
0.486424492088756	0.5454077333583	0.497486173956762	0.647401617989853	2.26666666666667
0.486424492088756	0.563196329931654	0.497486173956762	0.919808949220714	2.26666666666667
0.486424492088756	0.944246793371407	0.497486173956762	0.40744549568079	2.26666666666667
0.486424492088756	0.573494991105702	0.497486173956762	0.650143973673386	2.33333333333333
0.486424492088756	0.55242954779515	0.497486173956762	0.918437771378948	2.33333333333333
0.486424492088756	0.941438067596667	0.497486173956762	0.406988436400201	2.33333333333333
0.486424492088756	0.60064600692819	0.497486173956762	0.653343388637506	2.4
0.486424492088756	0.541662765658646	0.497486173956762	0.91752365281777	2.4
