group	x	y
1	0.553587153262238	0.717267811342165
2	0.542160259147346	0.445717884114165
3	0.48686766949893	0.453335935935863
4	0.385091889832499	0.542221746426275
5	0.425003462644084	0.552885986172154
6	0.512170793302866	0.401524914401997
7	0.417934674465401	0.575474745905863
8	0.49071002277111	0.546484735912974
9	0.547484658261548	0.565620379474178
10	0.473038354249477	0.439565396463455
11	0.477838068199039	0.551439032647071
12	0.515639747434476	0.458510338619933
13	0.391020815710864	0.498820445227072
14	0.593107052372967	0.568850279541571
15	0.531437397558336	0.628661357741286
16	0.522640508540212	0.640748155057782
17	0.569426578019213	0.595195127114479
18	0.455966927066978	0.584639355127567
19	0.484960895736206	0.662514480761945
20	0.489025492839358	0.590108098040454
21	0.376976126065561	0.357246755508604
22	0.398528955840487	0.361745900450245
23	0.501932358185544	0.54596303675828
24	0.528213201872339	0.562870376213418
25	0.469403908733135	0.420812261014882
26	0.522332824569338	0.372045621333232
27	0.403274941766852	0.625827138619804
28	0.474101413577256	0.473507791277316
29	0.431478065465415	0.356063521152792
30	0.482909332147271	0.428870821047386
31	0.359685495719936	0.599949900165307
32	0.430011597291383	0.478997123716733
33	0.463351129857985	0.577163048182328
34	0.593166682860614	0.593369358698588
35	0.453532508634033	0.527975824364071
36	0.377969011807716	0.461335822163685
37	0.352999451382768	0.428310163553773
38	0.468089006019377	0.256649017351851
39	0.532575679861753	0.681548195622189
40	0.507139177026692	0.549527493368806
41	0.443426601733021	0.475697885741953
42	0.436529755772065	0.402255997230696
43	0.386510568258539	0.351141038955544
44	0.643070138605948	0.544791921487775
45	0.518883949233856	0.59572268243917
46	0.462026385827149	0.355319734885885
47	0.446341209761591	0.29955209818829
48	0.462424448295349	0.446199082632625
49	0.52375420031424	0.505238118464436
50	0.555687281106746	0.548343955270965
51	0.514454363887603	0.627827198026982
52	0.510128816740705	0.564436216053612
53	0.528963643139916	0.646730102901847
54	0.539143444951944	0.675743997389727
55	0.514041121076498	0.523169229144731
56	0.575721071004984	0.591250401960023
57	0.472564248993121	0.611932395887443
58	0.541507861759346	0.602500146134434
59	0.441863543146625	0.142146707739801
60	0.454318087442254	0.338782268778087
61	0.445106814255454	0.382825825032962
62	0.546399270066095	0.56565908485086
63	0.509549015210906	0.542669605889436
64	0.511169237368237	0.564490997220264
65	0.432757989599012	0.396689476504599
66	0.441193099949473	0.479364573976857
67	0.460145281644172	0.540558511941628
68	0.55624659275083	0.540168789477625
69	0.403488114083699	0.3127351011367
70	0.494564650507377	0.527703495128079
71	0.387341933593564	0.418186338029769
72	0.450448986941288	0.371209009063902
73	0.648623812514593	0.667958106038788
74	0.502831831406758	0.579617939267916
75	0.476534365576166	0.545993698390215
76	0.524270696418329	0.563931124675546
77	0.519046257556084	0.479336257527255
78	0.537531451439553	0.631896560048965
79	0.471372762911207	0.435673283073902
80	0.427990415482052	0.422758144401827
81	0.566853121147804	0.63021097998289
82	0.466342251585459	0.653679451930735
83	0.443706982952275	0.605448802381943
84	0.448376234886674	0.403523329090135
85	0.539803249946858	0.434854632228366
86	0.491876235617965	0.450717780390468
87	0.45439098379599	0.561796417244197
88	0.338481039624735	0.538736604681768
89	0.47964625182287	0.565305291842535
90	0.527094876308117	0.524495971366256
91	0.520529528413064	0.638870122374686
92	0.430094024533523	0.497409443230158
93	0.586963395743227	0.526696019941203
94	0.519336917351501	0.482007439496762
95	0.549187782683051	0.613406951503671
96	0.526938947049091	0.467095413708907
97	0.493511511047497	0.400199940050845
98	0.37238084496931	0.217562468300267
99	0.410218024620567	0.464461639335027
100	0.472823027941022	0.4039630577641
101	0.590720039372404	0.563975834763429
102	0.420453886404508	0.323079917554548
103	0.534321130584337	0.58886980081022
104	0.454919352269678	0.596240780782596
105	0.447705308544616	0.448924356827002
106	0.699978344215533	0.650592287779958
107	0.547479743645712	0.639353240252287
108	0.515512968588524	0.418228468509711
109	0.409521439962292	0.524120092842147
110	0.603625157015341	0.620907378321126
111	0.460648085960059	0.481154684308022
112	0.507936572427079	0.51845893196248
113	0.439340380618763	0.422430438342818
114	0.499247876000161	0.639482138961252
115	0.427100067879156	0.59139738808383
116	0.418146303305123	0.365382933696982
117	0.520103892984809	0.486487393907876
118	0.479933550146791	0.480391744357592
119	0.55806109023479	0.660374752127464
120	0.43003489340183	0.415463554713561
121	0.467679116902774	0.557483364155652
122	0.554291651325956	0.462233311430028
123	0.586938263580761	0.490297163435913
124	0.501565388638998	0.467584212628378
125	0.357329586474	0.488765126494408
126	0.524338676746634	0.429526996791839
127	0.350006179226848	0.385752703713382
128	0.435707998252345	0.424133896566678
129	0.453324844426496	0.580589636169356
130	0.488783466062295	0.379819058465918
131	0.332770902968606	0.398567246960528
132	0.486276067810193	0.444165629205606
133	0.528051405558623	0.527709606838745
134	0.459606611396925	0.47762009924855
135	0.48211569564461	0.588973279492679
136	0.596510931457357	0.662717319314851
137	0.548774641013971	0.52155282800073
138	0.531848437046385	0.483974197723163
139	0.655795552465512	0.653816608353761
140	0.592347517774081	0.498379723471822
141	0.429642419844179	0.458066757558554
142	0.510405314734695	0.470326735380611
143	0.470365328090867	0.421950459495332
144	0.485905295257388	0.540619083389014
145	0.580830298680067	0.520499930074732
146	0.554447074394317	0.523193135447858
147	0.465504495225617	0.478574049151997
148	0.564641595962918	0.58970368791824
149	0.426570840003554	0.385686815156125
150	0.508240133291207	0.367005156724253
151	0.410568402657415	0.473669128609675
152	0.475847046803175	0.413385675179287
153	0.481317600090158	0.568415480942415
154	0.561936169197709	0.43582623786814
155	0.619744597342104	0.508826096471703
156	0.566085247707856	0.55670093453747
157	0.488425267084097	0.472487165485567
158	0.458118674789223	0.394358633835109
159	0.502715634112987	0.508688188560418
160	0.424346543281785	0.38876388679324
161	0.459866740092828	0.560991364056621
162	0.555340657445368	0.557164401544484
163	0.401592218003759	0.65517958058265
164	0.442837221260019	0.51268522366139
165	0.4443922098324	0.466545985952008
166	0.564420230375789	0.544356547771447
167	0.449871765361077	0.427751291428335
168	0.520951777388446	0.550701439379311
169	0.473635432903116	0.360887152404297
170	0.551895427983644	0.621568624599473
171	0.531071766786209	0.424389136737228
172	0.600320512461133	0.585952926280749
173	0.551515449788883	0.521059773727921
174	0.439365902610756	0.582750873275422
175	0.610684545993001	0.547914818221445
176	0.510042396865068	0.583838819022276
177	0.49617967604944	0.491503058886028
178	0.445306388362947	0.458874744355975
179	0.413236579324284	0.310123289158965
180	0.52561035398707	0.488429021934208
181	0.570886328611426	0.516204791763991
182	0.59857551014593	0.633175074580313
183	0.443635410015672	0.565274555875268
184	0.488009788098275	0.541594435161415
185	0.416979501269258	0.445945499913928
186	0.406053603403064	0.375410696429124
187	0.525078471201199	0.458916204417558
188	0.477146381581867	0.516674930301232
189	0.483865682965836	0.450243112079495
190	0.426026899311821	0.359772092439845
191	0.498759858099273	0.443693286667204
192	0.424648923991308	0.446709292958952
193	0.53485709414951	0.515065297234712
194	0.408950625368581	0.474554919269822
195	0.474066697591247	0.535143753663067
196	0.419398312390131	0.484130230964641
197	0.343208142584968	0.357852326920585
198	0.439589324411433	0.487642051598087
199	0.561635712117369	0.565238721655189
200	0.530023336406065	0.666406336615151
201	0.445278792338472	0.522481759259368
202	0.496986486520057	0.374693722277136
203	0.418831090237856	0.483310248139074
204	0.437441796797753	0.513427154161918
205	0.453823125348796	0.458860684752173
206	0.495112377898824	0.368067704629863
207	0.509358521907958	0.688751915854928
208	0.450028908365313	0.360650594464282
209	0.432837912490026	0.220026090033674
210	0.503339473447647	0.573265422734598
211	0.42583006347027	0.499335165169162
212	0.46052511522664	0.464075571487629
213	0.52207529892296	0.494450418963545
214	0.469978527377564	0.510872160528775
215	0.521967629116955	0.483232676502178
216	0.616115788567538	0.624622477544625
217	0.47478421820016	0.418628613966591
218	0.427183731760252	0.51582623837082
219	0.533763581161307	0.496276321248101
220	0.433602467676238	0.420188275965639
221	0.573949954812985	0.624466879232436
222	0.495096326041812	0.3789507633591
223	0.412992743584137	0.616638229705245
224	0.506031501682082	0.408963905240245
225	0.500235258187467	0.476291818869752
226	0.530909968848827	0.532364522610309
227	0.37720638450798	0.515762422967083
228	0.368712385153157	0.422386443212065
229	0.486606679091053	0.328312010698483
230	0.544662470005086	0.607721149741481
231	0.490074274282216	0.503030985147925
232	0.471129571105267	0.598582472699304
233	0.603150491548334	0.584614059802802
234	0.346522259125603	0.474511998454367
235	0.530199132288822	0.737029238963626
236	0.479737006317893	0.545462341173487
237	0.485618855504084	0.416135237043402
238	0.407170130719277	0.445911293372316
239	0.530215855537169	0.575750831942306
240	0.410913496637757	0.395345242761158
241	0.408427736573749	0.565285523483318
242	0.438265622786561	0.466904457384363
243	0.491671952945966	0.508210949317982
244	0.503785970074621	0.594005505723363
245	0.459122713427082	0.422422051345953
246	0.473993314666651	0.584397303759824
247	0.483698284633647	0.455679400502844
248	0.633634762327342	0.656046740653819
249	0.409110849382159	0.430096292022683
250	0.421353590008618	0.235307603199906
251	0.599329990048817	0.675344306448521
252	0.486682945466024	0.387923231190087
253	0.549364353471702	0.493571543326267
254	0.454971169146175	0.271030802482539
255	0.405217896048005	0.457844061176506
256	0.544065882382146	0.346976137508099
257	0.472255316385392	0.480776606377694
258	0.388768315023213	0.310425781535404
259	0.45775502997405	0.370689416402776
260	0.504146511721427	0.492181242082109
261	0.569631898850199	0.486826072980191
262	0.536788563660573	0.553980662130497
263	0.710012054623429	0.695309630303566
264	0.472009365140749	0.51058759443419
265	0.470802529815209	0.473493794351406
266	0.399022186143506	0.250027853820158
267	0.526758509935688	0.483731971761604
268	0.33445240336505	0.515612585263628
269	0.578235347578048	0.672579090707434
270	0.489517469990358	0.662961724492938
271	0.677221626592107	0.664322822598927
272	0.447414145258324	0.461813248412277
273	0.455513001928623	0.400675619840687
274	0.382798564621658	0.371176778644638
275	0.442324147209848	0.485189888892371
276	0.448365602503002	0.339486037692129
277	0.356762442653285	0.427731229258517
278	0.34002777776902	0.426966478205602
279	0.522188509622754	0.430165602234394
280	0.39129533811712	0.526716895694527
281	0.604899854518773	0.426217177807437
282	0.481673856773669	0.595139911533895
283	0.529697388228641	0.475901033921887
284	0.523793417696338	0.614430940562184
285	0.554578104772186	0.342780714554373
286	0.733737972309026	0.708541815309148
287	0.437666514992627	0.546457072866511
288	0.541289490398511	0.611864306936095
289	0.415595669926377	0.461543507620559
290	0.439189379500725	0.482687020443464
